edad,salario_anterior,dependientes,estatura,primer_salario,siguiente_salario
49.0,42902.0,2.0,1.5297826588840673,3574.0,41564.0
43.0,30068.0,1.0,1.5398876528578862,4655.0,31248.0
47.0,32495.0,3.0,1.526583697977614,5727.0,47458.0
35.0,29133.0,3.0,1.3922509492770545,6954.0,48776.0
37.0,24209.0,2.0,1.5360790170021636,6428.0,33495.0
39.0,25046.0,2.0,1.557006514917236,5553.0,36418.0
53.0,39239.0,3.0,1.637424414092243,5610.0,54751.0
42.0,34065.0,3.0,1.499560851549935,7331.0,55093.0
48.0,32816.0,3.0,1.636886074997896,6878.0,55170.0
59.0,27387.0,3.0,1.718409754039988,3942.0,44523.0
34.0,24476.0,3.0,1.551489949002295,6113.0,45878.0
37.0,28089.0,3.0,1.593855346362179,2865.0,31903.0
36.0,25778.0,2.0,1.6683608351885904,6029.0,33185.0
44.0,32218.0,3.0,1.5250972319719942,4576.0,43020.0
42.0,31987.0,2.0,1.56494044486258,4838.0,41211.0
36.0,27250.0,4.0,1.496021166303661,5395.0,47076.0
42.0,33294.0,3.0,1.5344228861375497,5781.0,51916.0
42.0,30236.0,3.0,1.466568110997987,3506.0,37041.0
47.0,31043.0,3.0,1.614132065143323,4697.0,47980.0
40.0,28856.0,3.0,1.593685124708189,7121.0,53421.0
52.0,23641.0,2.0,1.469774586505205,5316.0,35547.0
39.0,42414.0,2.0,1.4911166694953732,5415.0,49803.0
38.0,38632.0,2.0,1.5369773135402265,4372.0,42891.0
37.0,32226.0,3.0,1.5634654763399745,6112.0,45098.0
52.0,34573.0,3.0,1.6420829929136116,4874.0,50770.0
48.0,28874.0,3.0,1.8039620949045974,5214.0,45738.0
41.0,28173.0,3.0,1.5871850119431006,4379.0,41261.0
46.0,36049.0,2.0,1.4798665254730847,4089.0,42395.0
46.0,31968.0,1.0,1.542263570269546,4987.0,34255.0
41.0,31295.0,2.0,1.5094461935974632,5247.0,40733.0
52.0,33930.0,3.0,1.5695846113934695,4616.0,50106.0
44.0,22441.0,2.0,1.5667887021636298,3940.0,31307.0
35.0,31203.0,2.0,1.603820648720184,2343.0,27541.0
45.0,26192.0,2.0,1.5180986352769206,4952.0,35838.0
36.0,23683.0,2.0,1.7022372396013041,5049.0,32386.0
47.0,30030.0,1.0,1.5569729760202253,5416.0,31933.0
50.0,39187.0,2.0,1.6927797596657,4388.0,44373.0
40.0,31780.0,3.0,1.742342622067976,7003.0,55759.0
46.0,30146.0,2.0,1.5375851485959626,3609.0,31639.0
43.0,30821.0,3.0,1.5056235607904325,4607.0,40226.0
47.0,32016.0,3.0,1.4946565033085957,6825.0,50636.0
24.0,40539.0,2.0,1.6792706840813612,4102.0,41865.0
36.0,27309.0,3.0,1.5386577994078237,3062.0,33765.0
51.0,24059.0,2.0,1.5845101475093477,7842.0,42486.0
30.0,19107.0,2.0,1.6758327062484497,4173.0,20421.0
52.0,28282.0,4.0,1.4972550184289493,7515.0,57617.0
36.0,26116.0,2.0,1.6313216456657036,4931.0,34851.0
34.0,18495.0,0.0,1.4575694249995133,6316.0,14268.0
44.0,24970.0,2.0,1.4907748264165837,3586.0,30467.0
40.0,25718.0,1.0,1.5459763544872773,6023.0,30637.0
40.0,28255.0,2.0,1.609690780402914,5014.0,36216.0
47.0,36601.0,3.0,1.735256162320883,6765.0,57723.0
43.0,28591.0,2.0,1.553176908231592,4301.0,36206.0
50.0,35715.0,3.0,1.6159777722357576,4488.0,48528.0
56.0,29657.0,3.0,1.4420235748561496,6432.0,54754.0
33.0,30428.0,2.0,1.53720669457745,4875.0,33359.0
43.0,30388.0,3.0,1.5496179773535779,3995.0,43601.0
37.0,27603.0,3.0,1.5107080248424338,5008.0,42641.0
52.0,18106.0,2.0,1.530633694814054,5529.0,34374.0
43.0,23565.0,3.0,1.5373766935017912,6676.0,42211.0
43.0,42408.0,2.0,1.5118636524447489,3673.0,41269.0
42.0,32500.0,2.0,1.6374796471399207,4554.0,37684.0
48.0,17994.0,3.0,1.5634294210170288,6065.0,37384.0
36.0,20107.0,4.0,1.5205479883665198,6189.0,43744.0
54.0,38102.0,3.0,1.4823731536386557,5277.0,50104.0
37.0,36930.0,3.0,1.5922960276302716,4385.0,46323.0
47.0,34057.0,2.0,1.56051571222498,5497.0,45077.0
31.0,34691.0,2.0,1.5620688798360702,3259.0,30688.0
48.0,35758.0,2.0,1.474472180683413,6577.0,48416.0
32.0,17859.0,2.0,1.538591915366107,3427.0,19629.0
43.0,36781.0,3.0,1.4314830917954384,4255.0,48489.0
48.0,30383.0,2.0,1.525845115425998,6846.0,39994.0
42.0,35340.0,2.0,1.5347929196713368,5078.0,43300.0
50.0,28301.0,2.0,1.5317319413773915,6164.0,43286.0
56.0,35297.0,3.0,1.5115781045295595,4686.0,50180.0
35.0,30781.0,2.0,1.5854732982560422,3801.0,34063.0
44.0,29963.0,3.0,1.4932451594629235,2746.0,40021.0
37.0,26420.0,3.0,1.6671568948361324,6370.0,47611.0
48.0,32340.0,4.0,1.5591071089340385,4777.0,52881.0
42.0,36219.0,4.0,1.5668145885588658,5554.0,60675.0
47.0,39529.0,2.0,1.4771315560551943,6401.0,47004.0
50.0,29512.0,2.0,1.5757853352439146,4891.0,40821.0
46.0,34239.0,2.0,1.6768554474662445,4450.0,37206.0
42.0,40867.0,3.0,1.6334692866847003,2703.0,44954.0
50.0,28857.0,3.0,1.550754188874151,5244.0,45411.0
40.0,37553.0,3.0,1.4887797757674834,6229.0,55863.0
42.0,30840.0,3.0,1.7096674418627953,2568.0,35203.0
39.0,18681.0,2.0,1.4237053399252932,6953.0,36417.0
44.0,27184.0,3.0,1.60920683991961,4760.0,40730.0
48.0,30080.0,2.0,1.5927812585757426,6615.0,45001.0
25.0,32699.0,3.0,1.6808596692119886,5695.0,47319.0
44.0,28264.0,3.0,1.3570368662419008,6627.0,50401.0
33.0,29337.0,4.0,1.718195885874065,6391.0,55489.0
42.0,39382.0,4.0,1.5849955526218584,6087.0,60177.0
37.0,30054.0,3.0,1.5384901593357827,4854.0,45078.0
40.0,21143.0,2.0,1.5866505765033279,5201.0,30168.0
42.0,24285.0,3.0,1.6385779632016506,5600.0,39222.0
32.0,32428.0,3.0,1.4597777526079425,4517.0,42659.0
45.0,24076.0,2.0,1.3865723798858565,4543.0,30083.0
51.0,32574.0,3.0,1.513657567996847,6210.0,50815.0
24.0,26082.0,1.0,1.4554123474686071,4934.0,18815.0
41.0,42016.0,3.0,1.65184376788182,7057.0,57671.0
57.0,32035.0,2.0,1.4987048808197432,5316.0,41465.0
43.0,33771.0,3.0,1.6441386828267064,4757.0,43451.0
42.0,24255.0,4.0,1.5196240602722995,5971.0,48368.0
36.0,28844.0,2.0,1.5314982647536817,7063.0,44548.0
50.0,30057.0,2.0,1.6133873184350414,3412.0,32817.0
44.0,31678.0,2.0,1.6933912853712874,3294.0,35945.0
42.0,36635.0,2.0,1.5533464842485258,5498.0,45938.0
49.0,36485.0,2.0,1.585339240095427,4744.0,43666.0
41.0,27936.0,3.0,1.527250868588356,4702.0,39073.0
38.0,24259.0,2.0,1.5887113923198253,6753.0,34412.0
51.0,24325.0,2.0,1.5302982728854262,5856.0,37948.0
28.0,32939.0,2.0,1.5891255086456733,3798.0,28566.0
50.0,26633.0,1.0,1.5264030350120383,6767.0,34445.0
38.0,30195.0,2.0,1.6179601008596476,5606.0,33675.0
49.0,40819.0,3.0,1.5606223926016338,4747.0,56058.0
57.0,34241.0,2.0,1.672114810871194,5973.0,48142.0
34.0,29741.0,2.0,1.4969834217236975,5528.0,33253.0
39.0,32827.0,3.0,1.6305327217652685,2587.0,41210.0
53.0,36181.0,3.0,1.5634851312869065,5290.0,52632.0
54.0,37700.0,2.0,1.5811368984499625,4212.0,43204.0
40.0,30015.0,1.0,1.6226061735337711,6604.0,34091.0
45.0,30131.0,1.0,1.478367337163726,6792.0,37477.0
33.0,36710.0,3.0,1.5199127862005546,6142.0,50033.0
36.0,36302.0,1.0,1.5722763995880054,7278.0,38718.0
43.0,29885.0,3.0,1.426523036132375,3195.0,37203.0
41.0,28537.0,3.0,1.629586597691448,3468.0,38720.0
57.0,40425.0,3.0,1.538968461226736,5097.0,54226.0
48.0,31534.0,3.0,1.539706942037012,4985.0,42707.0
59.0,30871.0,4.0,1.4571966517369905,6067.0,57369.0
44.0,25411.0,2.0,1.6653637168932007,7142.0,43091.0
33.0,26295.0,3.0,1.500210338325689,7353.0,44821.0
43.0,25589.0,4.0,1.537856062225233,6996.0,52230.0
28.0,29310.0,3.0,1.6809630601918177,3528.0,34184.0
49.0,25777.0,3.0,1.4425032171327135,7796.0,48311.0
31.0,40046.0,3.0,1.5508237986454192,6094.0,51581.0
41.0,31845.0,3.0,1.4523016242260078,5832.0,48414.0
29.0,25844.0,2.0,1.6151772741428674,6386.0,32635.0
44.0,26484.0,3.0,1.5970143520134048,4081.0,40459.0
45.0,30605.0,3.0,1.5250826698353932,4346.0,45552.0
52.0,26381.0,3.0,1.6108635995854326,2924.0,40754.0
41.0,23795.0,4.0,1.6290200842913056,5607.0,48393.0
24.0,20678.0,2.0,1.5461972900027843,5393.0,24163.0
44.0,32253.0,3.0,1.6760275680573475,6842.0,55044.0
45.0,31728.0,2.0,1.5751802022981898,7314.0,45433.0
56.0,18240.0,3.0,1.4457550080957977,5151.0,37361.0
45.0,22920.0,3.0,1.4211209002458427,5581.0,41580.0
43.0,38012.0,3.0,1.6195615146465305,7159.0,60889.0
36.0,30629.0,2.0,1.518678789836671,4925.0,35274.0
32.0,24738.0,3.0,1.4916117013882875,6000.0,39351.0
43.0,30999.0,3.0,1.636625175482431,5659.0,50496.0
45.0,27072.0,3.0,1.6103644711841136,5008.0,42498.0
37.0,26365.0,4.0,1.5211357662054683,5156.0,45309.0
45.0,32407.0,2.0,1.5705318192491224,4962.0,41727.0
43.0,21110.0,3.0,1.5920100072427228,3770.0,36291.0
41.0,31301.0,3.0,1.5388728573011217,8128.0,52560.0
49.0,28305.0,3.0,1.6138803523483352,5799.0,47679.0
52.0,42543.0,2.0,1.443519411156784,4989.0,44807.0
43.0,21892.0,2.0,1.5899575592231876,4843.0,31890.0
46.0,23412.0,2.0,1.7129645793251096,5550.0,36842.0
42.0,19079.0,3.0,1.4917327982899904,5698.0,38014.0
44.0,36310.0,3.0,1.64204077064246,5783.0,54066.0
34.0,28014.0,3.0,1.5929443192887836,4202.0,35637.0
44.0,32707.0,3.0,1.5402484477319176,5327.0,45652.0
45.0,30368.0,3.0,1.6443194127942944,5625.0,45740.0
33.0,20264.0,2.0,1.5328918272126666,5639.0,29795.0
41.0,23176.0,3.0,1.5979262007241295,3827.0,31466.0
42.0,38140.0,2.0,1.5270411367747019,3154.0,40191.0
41.0,24828.0,3.0,1.6388775164298606,5677.0,46395.0
47.0,26222.0,2.0,1.5308773376706162,3920.0,31931.0
31.0,41976.0,4.0,1.619864761065499,5786.0,61217.0
52.0,25310.0,3.0,1.6492074289985266,4345.0,39278.0
42.0,21114.0,2.0,1.5959385352977635,6661.0,36876.0
39.0,30290.0,1.0,1.5202020008397705,5771.0,33666.0
49.0,23785.0,2.0,1.5655244108139024,4094.0,30271.0
40.0,34443.0,1.0,1.5170067861542136,2556.0,27527.0
46.0,32136.0,2.0,1.6486981655657331,3857.0,39120.0
43.0,33415.0,2.0,1.6020995902149862,6147.0,39862.0
50.0,30397.0,3.0,1.6208356199097684,7215.0,53693.0
32.0,34866.0,2.0,1.4989845027212705,3882.0,38280.0
39.0,28575.0,2.0,1.6058778757738001,5673.0,36180.0
43.0,20005.0,3.0,1.6081707957462825,6564.0,41381.0
42.0,29269.0,3.0,1.6875472416830977,4723.0,43124.0
48.0,35424.0,2.0,1.5465581754977824,7130.0,46689.0
43.0,30561.0,3.0,1.5310323598290854,5195.0,43595.0
44.0,23897.0,4.0,1.598371936769594,6219.0,48313.0
45.0,36313.0,2.0,1.6941891879587383,5842.0,47465.0
29.0,43376.0,4.0,1.564396130253447,4484.0,56767.0
34.0,23547.0,3.0,1.3989389890068546,3741.0,32264.0
40.0,27258.0,2.0,1.5345927378104982,5878.0,33341.0
42.0,25182.0,3.0,1.4699281177745482,5744.0,43715.0
40.0,32187.0,4.0,1.546802175090551,5179.0,54881.0
34.0,22043.0,3.0,1.4494961797108623,7906.0,48496.0
32.0,38124.0,2.0,1.483223690071454,3150.0,34238.0
36.0,30287.0,2.0,1.5677317740105197,5134.0,37313.0
47.0,27743.0,3.0,1.536977858404967,5665.0,46364.0
35.0,30488.0,1.0,1.5379412437677622,5298.0,31200.0
36.0,22254.0,3.0,1.5039224705446617,4918.0,35200.0
47.0,32931.0,3.0,1.477085802149394,5444.0,45414.0
45.0,34049.0,4.0,1.5257341328411775,4685.0,51431.0
42.0,11742.0,2.0,1.4847336794635049,6324.0,30452.0
42.0,37295.0,3.0,1.529457934893383,5397.0,47702.0
24.0,22502.0,2.0,1.530649338929308,5948.0,29731.0
47.0,26578.0,4.0,1.5248986291722062,3108.0,43213.0
44.0,26961.0,3.0,1.5937977716935714,5668.0,46018.0
41.0,29982.0,4.0,1.529516757368133,4145.0,47921.0
45.0,28341.0,3.0,1.4951367501136836,2747.0,37789.0
43.0,18538.0,3.0,1.551726730725591,4555.0,34773.0
41.0,28331.0,3.0,1.4638446011287978,4325.0,38469.0
38.0,31745.0,3.0,1.5757374120655856,4620.0,42261.0
44.0,40359.0,2.0,1.6171425618727713,6442.0,51937.0
38.0,30739.0,2.0,1.5571322738581117,3719.0,34862.0
43.0,25793.0,2.0,1.7251105094572554,7557.0,43515.0
21.0,34555.0,3.0,1.5372489104142442,4072.0,45214.0
48.0,25832.0,2.0,1.6232505341754357,4777.0,36085.0
36.0,24675.0,3.0,1.553287848427197,4902.0,42259.0
35.0,31474.0,1.0,1.550893165939508,4621.0,29886.0
45.0,30876.0,2.0,1.5693039773271629,3069.0,35029.0
40.0,21493.0,2.0,1.4154657234033905,3690.0,29227.0
51.0,19716.0,3.0,1.5653042525338858,4026.0,38929.0
35.0,37122.0,3.0,1.466590303136178,4638.0,46853.0
45.0,21164.0,3.0,1.6560637064419403,5142.0,38666.0
42.0,32484.0,2.0,1.5852792486430154,6729.0,45398.0
47.0,28518.0,2.0,1.5841983854223618,5181.0,35482.0
39.0,27095.0,3.0,1.6330685989112759,5293.0,46395.0
33.0,37622.0,3.0,1.6189564257313303,4720.0,46837.0
45.0,30640.0,3.0,1.5129353850260712,4568.0,44694.0
44.0,32108.0,2.0,1.4625832883332992,5833.0,44874.0
43.0,40895.0,3.0,1.530471463624466,7538.0,59811.0
53.0,22439.0,3.0,1.7316131645015314,2735.0,34944.0
46.0,25778.0,2.0,1.5722397818710958,5528.0,36218.0
46.0,27380.0,2.0,1.5682025348784974,6392.0,42646.0
42.0,47201.0,3.0,1.5515705573635237,8487.0,68072.0
39.0,29247.0,1.0,1.583816674245214,7253.0,32731.0
26.0,20467.0,3.0,1.4766172908808106,5365.0,36872.0
43.0,32532.0,3.0,1.528236650211444,4723.0,46329.0
46.0,31920.0,4.0,1.5740388921512722,4364.0,54784.0
42.0,32160.0,3.0,1.5318090641804267,4133.0,42615.0
48.0,28372.0,2.0,1.4637843397760615,5337.0,36461.0
48.0,33975.0,2.0,1.612723038123601,6494.0,47483.0
43.0,32826.0,3.0,1.6682250259447386,4918.0,47091.0
44.0,17652.0,3.0,1.5050186093541853,3888.0,28918.0
55.0,34570.0,4.0,1.4977634178009438,6119.0,61198.0
35.0,36044.0,4.0,1.5775278717009225,5394.0,54453.0
35.0,35932.0,3.0,1.6343021494178918,5712.0,47566.0
38.0,22244.0,3.0,1.498859396812243,7477.0,41644.0
34.0,26108.0,3.0,1.4879194716764113,5262.0,38652.0
51.0,23642.0,3.0,1.5461755049696428,3356.0,39907.0
47.0,23417.0,3.0,1.520848167365434,5009.0,43966.0
36.0,36418.0,2.0,1.629265599450694,4790.0,41800.0
44.0,27533.0,3.0,1.6676389257382562,3810.0,36251.0
44.0,39316.0,3.0,1.5225669902881147,2717.0,45259.0
38.0,17454.0,3.0,1.7163098388543732,4135.0,35460.0
47.0,25879.0,2.0,1.5076441735994108,4862.0,35671.0
43.0,35487.0,2.0,1.5596684812011832,5663.0,41206.0
49.0,32472.0,3.0,1.5553125663356961,5202.0,51843.0
47.0,31871.0,4.0,1.501367529866364,3947.0,51234.0
50.0,23260.0,2.0,1.4684874152469067,7780.0,44123.0
40.0,26938.0,3.0,1.5572677320081467,4649.0,39604.0
32.0,28098.0,3.0,1.515507501788126,3596.0,33619.0
43.0,37332.0,4.0,1.3967975682023475,6736.0,60523.0
46.0,25487.0,3.0,1.4527286205123788,5861.0,47171.0
40.0,19870.0,2.0,1.598368897182746,4935.0,30010.0
37.0,26580.0,3.0,1.5350395978318634,5772.0,45491.0
45.0,37635.0,2.0,1.5683576062835243,5140.0,45826.0
44.0,19873.0,4.0,1.6267252059279786,4725.0,41460.0
48.0,30331.0,3.0,1.5036813001445093,6623.0,51842.0
35.0,40745.0,3.0,1.495573863760199,4715.0,52158.0
49.0,21760.0,3.0,1.5492314772998421,5891.0,38896.0
54.0,28072.0,2.0,1.4835412983469825,4889.0,39317.0
44.0,25571.0,3.0,1.4172358104321578,3941.0,36699.0
45.0,31560.0,2.0,1.5489000270444573,3420.0,34623.0
40.0,36730.0,2.0,1.3770730904830184,5358.0,45017.0
37.0,34757.0,3.0,1.4717759952922584,6037.0,47979.0
36.0,32793.0,4.0,1.5599948363952512,5891.0,54159.0
45.0,17689.0,2.0,1.6097455899204092,6499.0,35760.0
41.0,25566.0,3.0,1.4086918043654917,6207.0,41123.0
43.0,32859.0,2.0,1.5798243404821302,6045.0,40998.0
45.0,25941.0,2.0,1.6670722161533036,5524.0,39042.0
50.0,16362.0,4.0,1.5772491336758994,4792.0,39280.0
35.0,23043.0,4.0,1.507329517205597,7401.0,51700.0
46.0,32399.0,3.0,1.5152264929838788,4993.0,50581.0
51.0,37564.0,4.0,1.4274023138564842,8415.0,70002.0
43.0,29041.0,2.0,1.6395368266077872,5795.0,37221.0
45.0,34337.0,3.0,1.5669175326001157,6419.0,55808.0
41.0,34544.0,3.0,1.7392658523405973,5216.0,45204.0
37.0,26328.0,4.0,1.793358499897784,8724.0,59344.0
41.0,25683.0,2.0,1.4603115362295622,2660.0,29476.0
39.0,31219.0,2.0,1.453251797634572,5988.0,42219.0
36.0,35937.0,4.0,1.619340767417386,5875.0,56637.0
41.0,22090.0,3.0,1.5650285434380347,6427.0,41715.0
44.0,33433.0,2.0,1.640894698710778,5746.0,42655.0
46.0,23979.0,3.0,1.3163262669055358,4340.0,37532.0
43.0,27142.0,2.0,1.5927495597221055,5399.0,39147.0
40.0,27517.0,2.0,1.7608529783553977,7376.0,39352.0
38.0,36040.0,2.0,1.5135422132523828,6190.0,46442.0
45.0,32487.0,1.0,1.6060267690402963,3863.0,30114.0
45.0,26366.0,3.0,1.5258407436729091,4510.0,42475.0
30.0,24131.0,3.0,1.583500914910673,5033.0,37945.0
45.0,32706.0,3.0,1.626364904533662,7255.0,55365.0
40.0,25273.0,3.0,1.461955691878246,6654.0,42134.0
39.0,24669.0,3.0,1.4647560457946054,5812.0,44356.0
40.0,32258.0,4.0,1.4670318764387111,5460.0,58280.0
46.0,28388.0,3.0,1.4163507639466237,3412.0,41364.0
32.0,35394.0,3.0,1.5781496069101784,4558.0,46109.0
40.0,19906.0,2.0,1.52053343786888,3034.0,18003.0
30.0,33789.0,3.0,1.6365702758502696,5343.0,42183.0
49.0,18411.0,2.0,1.5146701461912753,5994.0,30607.0
35.0,35511.0,2.0,1.5549131051174196,4506.0,40594.0
38.0,28798.0,2.0,1.3905841163438013,6130.0,40593.0
44.0,31685.0,2.0,1.3349673232753372,6079.0,45151.0
43.0,35817.0,2.0,1.5673153582515844,4824.0,39514.0
41.0,31546.0,2.0,1.5488092441104886,4567.0,35387.0
44.0,23692.0,2.0,1.55286567111391,6013.0,36199.0
35.0,40649.0,3.0,1.5604162831190744,3799.0,49738.0
46.0,29193.0,4.0,1.4541159935997825,5389.0,54779.0
39.0,30673.0,2.0,1.5636682236978237,5394.0,37927.0
34.0,27853.0,4.0,1.6146138736684505,5344.0,49413.0
38.0,23557.0,3.0,1.5047551684539529,5082.0,36661.0
38.0,24097.0,3.0,1.5913896156618264,4744.0,37875.0
37.0,29320.0,3.0,1.4454067125790677,5028.0,44329.0
36.0,29261.0,2.0,1.4747621976458563,6299.0,38792.0
43.0,27369.0,1.0,1.5986437190433627,2940.0,20052.0
53.0,28978.0,3.0,1.4968784466795637,4415.0,41255.0
49.0,23810.0,2.0,1.5937325765466848,3954.0,33563.0
49.0,23021.0,3.0,1.4948824448831959,2670.0,30821.0
40.0,26774.0,3.0,1.536152078339512,5908.0,48249.0
28.0,25441.0,3.0,1.6333795753966065,3595.0,36059.0
42.0,25604.0,3.0,1.526182711149024,5876.0,45046.0
45.0,26185.0,5.0,1.635199218908029,7113.0,61348.0
43.0,27726.0,3.0,1.4977645749388226,6389.0,45722.0
35.0,27992.0,3.0,1.6718383947520108,4573.0,37228.0
47.0,23384.0,2.0,1.4447514374120756,4339.0,32308.0
53.0,34024.0,2.0,1.490113990823534,4623.0,41341.0
36.0,30245.0,2.0,1.4997792439008875,3186.0,32639.0
33.0,27002.0,1.0,1.5726479932590376,4894.0,23019.0
45.0,38053.0,5.0,1.5205079237165198,3189.0,57579.0
40.0,40261.0,2.0,1.624351583916032,2404.0,38722.0
53.0,25437.0,3.0,1.7093942270753972,7983.0,49806.0
43.0,27570.0,3.0,1.6403979016678194,3825.0,35896.0
55.0,28865.0,4.0,1.6228655396873086,4124.0,53637.0
44.0,42061.0,4.0,1.5486702359707287,5488.0,60087.0
44.0,37428.0,4.0,1.5443490560770627,7322.0,62920.0
34.0,30153.0,2.0,1.6367242534745803,5846.0,34589.0
37.0,29451.0,3.0,1.5011928479008119,4631.0,44176.0
41.0,38571.0,3.0,1.4957202181785454,6341.0,52597.0
38.0,28337.0,3.0,1.5680351158177892,6129.0,45078.0
35.0,37236.0,3.0,1.5642942577128507,5053.0,47313.0
54.0,28969.0,3.0,1.5653562803876842,6111.0,50601.0
41.0,28931.0,4.0,1.5984402299025697,5012.0,48312.0
49.0,32496.0,2.0,1.5026931457404793,5914.0,38850.0
46.0,28929.0,2.0,1.5646614955340106,5829.0,35892.0
42.0,23794.0,4.0,1.6437660662565838,5386.0,50389.0
40.0,25165.0,2.0,1.5906682760093862,8626.0,46872.0
36.0,24541.0,5.0,1.4645636274067213,5497.0,53088.0
38.0,28739.0,3.0,1.5777193930395923,5536.0,48524.0
42.0,13391.0,3.0,1.3775342423556651,4929.0,29904.0
40.0,25752.0,3.0,1.6302667397033677,3487.0,33294.0
38.0,22163.0,4.0,1.6152607654218227,5617.0,48148.0
45.0,32964.0,3.0,1.596422973228733,3718.0,43041.0
31.0,26191.0,0.0,1.4506275636542765,4952.0,17894.0
37.0,33495.0,3.0,1.6329083115532614,4242.0,42724.0
35.0,31791.0,3.0,1.5028919386017958,4436.0,46211.0
44.0,28736.0,3.0,1.5935148493284539,4255.0,39934.0
45.0,39064.0,3.0,1.6628013263765442,5254.0,49443.0
32.0,32639.0,4.0,1.6269555567701706,3416.0,47138.0
36.0,26692.0,3.0,1.5701202252558848,6236.0,43053.0
35.0,22627.0,3.0,1.558811365012947,3696.0,30931.0
35.0,29190.0,3.0,1.4796956506109389,2964.0,38878.0
44.0,25748.0,3.0,1.4367782226548966,3640.0,35273.0
46.0,28039.0,2.0,1.5756693623045264,5460.0,40441.0
42.0,26811.0,3.0,1.6173586498311727,3149.0,40050.0
29.0,21563.0,2.0,1.6288772526028963,6740.0,35265.0
52.0,34999.0,2.0,1.4364190594731627,3360.0,39825.0
41.0,32364.0,3.0,1.5536837360274076,8302.0,58390.0
41.0,33266.0,3.0,1.5500146898476537,1663.0,39173.0
53.0,26715.0,1.0,1.6026939591308014,6490.0,35519.0
47.0,34462.0,3.0,1.542021812083085,4336.0,48897.0
56.0,25010.0,2.0,1.46700625059493,5919.0,35647.0
38.0,30511.0,3.0,1.527749885497311,4167.0,42753.0
49.0,30526.0,2.0,1.6010042764213566,5648.0,42454.0
43.0,43878.0,1.0,1.4827348651354257,6190.0,46340.0
40.0,24390.0,2.0,1.52582016528718,5398.0,31763.0
51.0,28792.0,4.0,1.4432754904975675,7125.0,58597.0
44.0,29640.0,2.0,1.521354087628772,6066.0,38197.0
46.0,27334.0,3.0,1.5074913507010461,5553.0,42134.0
43.0,25463.0,2.0,1.5114228964215362,5460.0,37098.0
36.0,25999.0,3.0,1.4907764221213835,4465.0,40686.0
42.0,17289.0,3.0,1.5616497840481085,6134.0,37341.0
47.0,34019.0,2.0,1.582785905959783,5173.0,43925.0
31.0,23549.0,3.0,1.5078833935600977,3585.0,32530.0
44.0,31377.0,3.0,1.5601163675854952,4277.0,45242.0
44.0,32571.0,2.0,1.6019642744770717,4363.0,32856.0
46.0,18049.0,4.0,1.5335721479436397,6700.0,45905.0
40.0,22225.0,2.0,1.6676408292308063,6867.0,37029.0
46.0,32391.0,3.0,1.633659967126205,6923.0,51013.0
40.0,28325.0,3.0,1.5783962281863926,4229.0,40429.0
36.0,28487.0,2.0,1.5653937462819472,5669.0,38826.0
38.0,26341.0,3.0,1.5260454848275327,4248.0,35960.0
35.0,30122.0,3.0,1.5673908373289136,6926.0,53110.0
58.0,17234.0,3.0,1.62298938087193,6307.0,38922.0
28.0,42984.0,2.0,1.61940367789478,6613.0,48414.0
42.0,29805.0,3.0,1.5835264919354346,5972.0,46849.0
51.0,37870.0,3.0,1.580919178115871,4758.0,48460.0
38.0,36133.0,3.0,1.5661712358889284,7575.0,59637.0
44.0,34190.0,3.0,1.4953287145813716,4977.0,50040.0
30.0,26996.0,3.0,1.6232472574992007,4836.0,36669.0
45.0,36277.0,3.0,1.508900540632824,2678.0,40645.0
35.0,24876.0,2.0,1.6315930931176574,5375.0,29149.0
39.0,28226.0,2.0,1.538783949234627,6279.0,38336.0
39.0,28047.0,2.0,1.4562649290167042,5463.0,39655.0
36.0,37106.0,3.0,1.461739015355259,4817.0,47059.0
47.0,30153.0,3.0,1.5508593939826756,5382.0,43252.0
40.0,21685.0,2.0,1.6121220765100088,6315.0,37446.0
36.0,27725.0,2.0,1.5233246595130672,7741.0,45777.0
32.0,31103.0,2.0,1.656150596788868,2718.0,30621.0
35.0,26813.0,3.0,1.5185145010561394,5900.0,39709.0
32.0,29288.0,3.0,1.5118322202204162,4178.0,40157.0
47.0,27334.0,4.0,1.6031445738758443,4020.0,46361.0
46.0,22195.0,4.0,1.6763757700604578,5846.0,47228.0
46.0,36843.0,3.0,1.4719898199278274,5034.0,52060.0
42.0,31423.0,0.0,1.5216521858200944,5751.0,25129.0
44.0,32098.0,2.0,1.480973453192248,5717.0,42090.0
53.0,33410.0,3.0,1.5661793769185204,3669.0,46076.0
37.0,27242.0,2.0,1.5965630496122762,4822.0,32696.0
38.0,40878.0,3.0,1.5607902542293086,5576.0,49973.0
41.0,23243.0,3.0,1.6506302973171156,4643.0,34005.0
42.0,33938.0,2.0,1.5636377174628047,5647.0,40909.0
38.0,20645.0,3.0,1.5503898119123238,6406.0,42158.0
48.0,43771.0,4.0,1.521287957522945,4158.0,60628.0
30.0,29690.0,3.0,1.610444957695385,6162.0,43968.0
57.0,29778.0,3.0,1.6258442252525702,5803.0,52777.0
45.0,38131.0,2.0,1.5371694487458194,6349.0,49518.0
44.0,28767.0,2.0,1.603631803949997,6473.0,39375.0
45.0,15504.0,3.0,1.6380571571366929,5023.0,32728.0
48.0,31421.0,2.0,1.5214345355286145,6887.0,48641.0
42.0,35733.0,2.0,1.4763236820150591,3494.0,37359.0
39.0,33044.0,2.0,1.5704210992830419,6528.0,42822.0
