ubicado_en_avenida,empresa_recolectora_de_dinero,abierto_en_fines_de_semana,dias_para_recoleccion_de_dinero,municipio,cantidad_de_camaras,banco_inseguro,cantidad_de_empleados
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,0,contamos con 8.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,True,18.0,Guadalajara,6.0,1,7 trabajadores
True,Touché-Coulé,False,13.0,Guadalajara,4.0,1,12 trabajadores
Falso,Lobos,False,13.0,Zapopan,6.0,1,12.5 trabajadores
NA,Touché-Coulé,,17.0,zapopan,N.A.,0,10 Trabajadores
True,Touché-Coulé,,20.0,Guadalajara,N.A.,1,7 trabajadores
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,0,hay 8 trabajadores para los dias habiles
Falso,Touché-Coulé,False,13.0,Guadalajara,3.0,1,10 Trabajadores
NA,Touché-Coulé,,14.0,Guadalajara,N.A.,1,tenemos 13 trabajadores para los 7 dias de la semana
True,Touché-Coulé,True,17.0,Guadalajara,6.0,0,hay 9 trabajadores para los dias habiles
True,Touché-Coulé,,17.0,Guadalajara,N.A.,0,tenemos 9.5 trabajadores para los 7 dias de la semana
Falso,Lobos,,13.0,Guadalajara,N.A.,0,contamos con 10 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,0,tenemos 10 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,15.0,Zapopan,7.0,1,tenemos 12.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,16.0,Zapopan,N.A.,1,tenemos 13 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,12.0,Zapopan,N.A.,1,hay 13 trabajadores para los dias habiles
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,0,9 trabajadores
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,1,hay 8.5 trabajadores para los dias habiles
True,Touché-Coulé,,27.0,Guadalajara,N.A.,1,tenemos 10 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,15.0,Guadalajara,5.0,1,hay 10 trabajadores para los dias habiles
True,Lobos,True,19.0,Guadalajara,7.0,1,7 Trabajadores
NA,Touché-Coulé,,12.0,Guadalajara,N.A.,0,hay 159 trabajadores para los dias habiles
True,Touché-Coulé,,18.0,Guadalajara,N.A.,1,contamos con 5.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,13.0,Guadalajara,N.A.,0,tenemos 8 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,10.0,Zapopan,N.A.,0,tenemos 9.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,9.0,Guadalajara,N.A.,0,contamos con 8.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,1,tenemos 13.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,True,22.0,Guadalajara,8.0,1,contamos con 9.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,True,25.0,Guadalajara,5.0,1,tenemos 9.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,19.0,Guadalajara,N.A.,0,10 trabajadores
True,Touché-Coulé,,21.0,Guadalajara,N.A.,1,9 Trabajadores
True,Touché-Coulé,,14.0,Guadalajara,N.A.,1,contamos con 12.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,False,15.0,Guadalajara,6.0,0,10 trabajadores
True,Touché-Coulé,,12.0,Guadalajara,N.A.,0,tenemos 8.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,True,15.0,Zapopan,7.0,0,10 Trabajadores
NA,Touché-Coulé,,16.0,Guadalajara,N.A.,0,hay 9 trabajadores para los dias habiles
True,Touché-Coulé,False,22.0,Zapopan,5.0,1,hay 10.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,12.0,Guadalajara,N.A.,0,9.5 Trabajadores
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,0,tenemos 8 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,18.0,Guadalajara,5.0,0,12.5 Trabajadores
Falso,Touché-Coulé,,12.0,Guadalajara,N.A.,1,11 trabajadores
NA,Touché-Coulé,,17.0,Guadalajara,N.A.,0,contamos con 9.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,24.0,Guadalajara,N.A.,1,hay 9 trabajadores para los dias habiles
Falso,Touché-Coulé,,15.0,Zapopan,N.A.,0,tenemos 8 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,22.0,Guadalajara,7.0,1,hay 11 trabajadores para los dias habiles
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,0,tenemos 10.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,11.0,Guadalajara,N.A.,0,contamos con 6.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,18.0,Guadalajara,N.A.,1,tenemos 11.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,True,13.0,Guadalajara,6.0,1,tenemos 12 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,18.0,Zapopan,5.0,0,contamos con 10.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,13.0,Guadalajara,N.A.,1,hay 10 trabajadores para los dias habiles
Falso,Touché-Coulé,,15.0,zapopan,N.A.,1,contamos con 13 trabajadores para los 5 dias habiles
True,Touché-Coulé,True,12.0,zapopan,3.0,0,8 Trabajadores
Falso,Touché-Coulé,,13.0,Zapopan,N.A.,1,12 Trabajadores
True,Touché-Coulé,False,12.0,Guadalajara,N.A.,0,tenemos 7 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,22.0,Guadalajara,N.A.,1,hay 10.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,23.0,Guadalajara,N.A.,1,hay 9 trabajadores para los dias habiles
Falso,Touché-Coulé,,25.0,zapopan,N.A.,1,11.5 trabajadores
Falso,Touché-Coulé,,25.0,Guadalajara,N.A.,1,10 trabajadores
Falso,Lobos,True,15.0,Guadalajara,5.0,1,hay 7.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,19.0,Guadalajara,N.A.,1,10.5 trabajadores
Falso,Touché-Coulé,False,8.0,Guadalajara,4.0,0,7.5 trabajadores
True,Touché-Coulé,False,13.0,Guadalajara,8.0,1,9 trabajadores
Falso,Touché-Coulé,,7.0,Guadalajara,N.A.,0,contamos con 5.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,False,16.0,Guadalajara,8.0,0,tenemos 7 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,18.0,Guadalajara,N.A.,1,contamos con 15 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,False,14.0,Guadalajara,8.0,1,tenemos 12 trabajadores para los 7 dias de la semana
Falso,Lobos,True,11.0,zapopan,5.0,0,contamos con 8.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,False,16.0,Guadalajara,4.0,0,tenemos 9.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,18.0,Guadalajara,N.A.,0,hay 11.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,0,tenemos 9.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,20.0,Guadalajara,8.0,0,10 trabajadores
True,Touché-Coulé,,15.0,Guadalajara,N.A.,1,hay 12.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,0,contamos con 8 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,18.0,Guadalajara,N.A.,1,9.5 trabajadores
Falso,Touché-Coulé,False,15.0,Guadalajara,4.0,0,contamos con 7.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,22.0,Guadalajara,N.A.,1,9.5 Trabajadores
NA,Touché-Coulé,,19.0,Guadalajara,N.A.,1,tenemos 5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,14.0,Zapopan,N.A.,0,8 Trabajadores
True,Touché-Coulé,,13.0,Zapopan,N.A.,0,tenemos 9 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,18.0,Guadalajara,N.A.,0,hay 12 trabajadores para los dias habiles
Falso,Touché-Coulé,,13.0,Zapopan,N.A.,0,tenemos 9 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,18.0,Guadalajara,8.0,0,tenemos 10.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,True,12.0,Tlajomulco,7.0,0,8 Trabajadores
True,Touché-Coulé,,12.0,Zapopan,N.A.,0,8.5 Trabajadores
True,Touché-Coulé,,8.0,zapopan,N.A.,0,6 trabajadores
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,1,tenemos 12 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,1,hay 13 trabajadores para los dias habiles
Falso,Touché-Coulé,,25.0,Guadalajara,N.A.,1,hay 10 trabajadores para los dias habiles
Falso,Touché-Coulé,False,14.0,Zapopan,5.0,0,hay 6.5 trabajadores para los dias habiles
True,Touché-Coulé,,22.0,Guadalajara,N.A.,1,hay 9 trabajadores para los dias habiles
NA,Touché-Coulé,,20.0,Guadalajara,N.A.,1,hay 6 trabajadores para los dias habiles
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,0,contamos con 9.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,1,15.5 Trabajadores
True,Touché-Coulé,,11.0,Guadalajara,N.A.,1,hay 10.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,20.0,zapopan,N.A.,0,12.5 Trabajadores
Falso,Touché-Coulé,False,13.0,Zapopan,6.0,1,tenemos 11 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,0,7.5 Trabajadores
True,Touché-Coulé,,14.0,Guadalajara,N.A.,1,13 Trabajadores
Falso,Touché-Coulé,False,12.0,Guadalajara,3.0,1,contamos con 10.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,14.0,Guadalajara,N.A.,1,tenemos 12 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,17.0,Guadalajara,7.0,1,13.5 trabajadores
NA,Touché-Coulé,,14.0,zapopan,N.A.,1,hay 11.5 trabajadores para los dias habiles
True,Touché-Coulé,,8.0,Guadalajara,N.A.,0,hay 6.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,12.0,Zapopan,N.A.,0,6 trabajadores
True,Touché-Coulé,,22.0,Guadalajara,N.A.,1,contamos con 7.5 trabajadores para los 5 dias habiles
True,Seguristark,False,22.0,Guadalajara,7.0,1,hay 12 trabajadores para los dias habiles
Falso,Touché-Coulé,,18.0,Guadalajara,N.A.,0,11.5 Trabajadores
Falso,Touché-Coulé,,13.0,Zapopan,N.A.,0,hay 9.5 trabajadores para los dias habiles
True,Touché-Coulé,True,15.0,Guadalajara,N.A.,1,tenemos 6 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,13.0,Zapopan,N.A.,0,tenemos 7 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,13.0,Guadalajara,N.A.,0,contamos con 8.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,22.0,zapopan,N.A.,1,hay 9 trabajadores para los dias habiles
NA,Touché-Coulé,,14.0,zapopan,N.A.,1,contamos con 11.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,20.0,Guadalajara,N.A.,0,contamos con 12 trabajadores para los 5 dias habiles
True,Touché-Coulé,,20.0,Guadalajara,N.A.,1,tenemos 7 trabajadores para los 7 dias de la semana
Falso,Lobos,True,14.0,Guadalajara,7.0,0,contamos con 7.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,,22.0,Guadalajara,N.A.,1,8 trabajadores
Falso,Touché-Coulé,,25.0,Guadalajara,N.A.,1,hay 11 trabajadores para los dias habiles
NA,Touché-Coulé,,18.0,Guadalajara,N.A.,1,contamos con 7 trabajadores para los 5 dias habiles
True,Touché-Coulé,,15.0,Guadalajara,N.A.,0,contamos con 7.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,25.0,Guadalajara,N.A.,1,11.5 trabajadores
Falso,Touché-Coulé,True,13.0,Guadalajara,5.0,0,hay 8.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,0,tenemos 9.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,15.0,Zapopan,N.A.,1,contamos con 13.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,25.0,Guadalajara,N.A.,1,tenemos 9 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,22.0,zapopan,N.A.,1,hay 10 trabajadores para los dias habiles
True,Touché-Coulé,,18.0,Guadalajara,N.A.,0,hay 9 trabajadores para los dias habiles
True,Touché-Coulé,,10.0,Zapopan,N.A.,0,tenemos 8 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,15.0,Guadalajara,N.A.,1,hay 12 trabajadores para los dias habiles
NA,Touché-Coulé,,20.0,Guadalajara,N.A.,0,hay 12.5 trabajadores para los dias habiles
True,Touché-Coulé,,25.0,Guadalajara,N.A.,1,hay 7.5 trabajadores para los dias habiles
True,Touché-Coulé,False,15.0,Guadalajara,8.0,1,contamos con 10.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,25.0,Guadalajara,N.A.,1,9.5 Trabajadores
True,Seguristark,False,15.0,Guadalajara,3.0,1,tenemos 13.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,True,15.0,Guadalajara,7.0,0,contamos con 11.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,False,18.0,Guadalajara,5.0,0,11.5 trabajadores
Falso,Touché-Coulé,,20.0,zapopan,N.A.,1,hay 7 trabajadores para los dias habiles
True,Lobos,True,15.0,Guadalajara,6.0,1,5.5 Trabajadores
NA,Touché-Coulé,,21.0,Guadalajara,N.A.,0,contamos con 11.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,7.0,zapopan,N.A.,0,tenemos 5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,20.0,Guadalajara,5.0,1,tenemos 9.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,19.0,Guadalajara,N.A.,1,hay 6.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,19.0,Guadalajara,N.A.,1,contamos con 8.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,13.0,Zapopan,N.A.,1,hay 12.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,27.0,Guadalajara,N.A.,1,10 trabajadores
Falso,Touché-Coulé,False,15.0,Guadalajara,3.0,0,hay 9 trabajadores para los dias habiles
Falso,Touché-Coulé,True,13.0,Guadalajara,5.0,0,hay 7.5 trabajadores para los dias habiles
Falso,Touché-Coulé,True,15.0,Guadalajara,5.0,0,tenemos 11 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,19.0,Guadalajara,7.0,0,9 Trabajadores
NA,Touché-Coulé,,15.0,zapopan,N.A.,1,hay 13 trabajadores para los dias habiles
NA,Touché-Coulé,,10.0,Guadalajara,N.A.,0,tenemos 159 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,0,7 Trabajadores
Falso,Touché-Coulé,True,15.0,Guadalajara,4.0,0,hay 9.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,14.0,Guadalajara,N.A.,1,contamos con 11 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,15.0,zapopan,N.A.,0,159 trabajadores
NA,Touché-Coulé,,14.0,zapopan,N.A.,0,contamos con 159.5 trabajadores para los 5 dias habiles
Falso,Lobos,False,15.0,Guadalajara,5.0,0,contamos con 10 trabajadores para los 5 dias habiles
True,Touché-Coulé,True,15.0,Guadalajara,6.0,0,8.5 Trabajadores
NA,Touché-Coulé,,12.0,Zapopan,N.A.,1,11.5 trabajadores
Falso,Touché-Coulé,True,21.0,Guadalajara,5.0,1,9.5 trabajadores
True,Touché-Coulé,,16.0,Zapopan,N.A.,0,7 trabajadores
NA,Touché-Coulé,,11.0,Guadalajara,N.A.,0,7 trabajadores
True,Touché-Coulé,True,12.0,Zapopan,4.0,0,7 trabajadores
True,Touché-Coulé,,12.0,Guadalajara,N.A.,0,8 Trabajadores
NA,Touché-Coulé,,19.0,Guadalajara,N.A.,1,hay 8.5 trabajadores para los dias habiles
True,Touché-Coulé,,10.0,Guadalajara,N.A.,0,hay 7.5 trabajadores para los dias habiles
True,Touché-Coulé,,15.0,zapopan,N.A.,1,hay 13.5 trabajadores para los dias habiles
NA,Touché-Coulé,,17.0,Guadalajara,N.A.,1,hay 14.5 trabajadores para los dias habiles
Falso,Touché-Coulé,False,15.0,Guadalajara,6.0,1,tenemos 11 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,1,14 Trabajadores
Falso,Touché-Coulé,,21.0,Guadalajara,N.A.,1,hay 10 trabajadores para los dias habiles
NA,Touché-Coulé,,20.0,Guadalajara,N.A.,1,7.5 trabajadores
Falso,Touché-Coulé,True,22.0,Guadalajara,7.0,1,tenemos 9 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,16.0,Guadalajara,6.0,0,contamos con 11.5 trabajadores para los 5 dias habiles
NA,Lobos,,12.0,zapopan,N.A.,1,tenemos 11.5 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,21.0,Guadalajara,N.A.,1,tenemos 10.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,15.0,Zapopan,N.A.,0,tenemos 10.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,16.0,zapopan,N.A.,1,tenemos 12 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,15.0,Guadalajara,N.A.,0,hay 9.5 trabajadores para los dias habiles
Falso,Touché-Coulé,False,13.0,Guadalajara,4.0,0,hay 8 trabajadores para los dias habiles
NA,Seguristark,,22.0,Guadalajara,N.A.,1,7.5 Trabajadores
True,Touché-Coulé,,12.0,Guadalajara,N.A.,0,tenemos 7 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,18.0,zapopan,N.A.,0,tenemos 8 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,0,tenemos 8.5 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,13.0,zapopan,N.A.,0,tenemos 7 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,23.0,Zapopan,N.A.,0,hay 11 trabajadores para los dias habiles
Falso,Touché-Coulé,,18.0,Zapopan,N.A.,1,contamos con 15.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,21.0,zapopan,N.A.,0,13 trabajadores
True,Touché-Coulé,True,24.0,zapopan,5.0,1,hay 7 trabajadores para los dias habiles
Falso,Touché-Coulé,False,26.0,Zapopan,7.0,1,11.5 Trabajadores
Falso,Touché-Coulé,False,14.0,Guadalajara,7.0,0,hay 8 trabajadores para los dias habiles
True,Touché-Coulé,False,11.0,Guadalajara,10.0,0,8.5 trabajadores
Falso,Touché-Coulé,False,13.0,Guadalajara,3.0,1,tenemos 11.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,17.0,Guadalajara,2.0,1,tenemos 13.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,17.0,Guadalajara,7.0,1,14.5 Trabajadores
True,Touché-Coulé,True,15.0,Guadalajara,5.0,0,13.5 Trabajadores
NA,Touché-Coulé,,16.0,Guadalajara,N.A.,1,hay 13 trabajadores para los dias habiles
Falso,Touché-Coulé,,19.0,Guadalajara,N.A.,1,contamos con 8.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,True,14.0,Zapopan,4.0,1,tenemos 13 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,12.0,Zapopan,N.A.,0,tenemos 7.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,1,tenemos 13 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,False,11.0,Zapopan,5.0,1,tenemos 9.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,16.0,Guadalajara,N.A.,1,hay 13.5 trabajadores para los dias habiles
NA,Touché-Coulé,,16.0,Guadalajara,N.A.,1,13 Trabajadores
Falso,Touché-Coulé,,18.0,Guadalajara,N.A.,0,9.5 Trabajadores
True,Touché-Coulé,False,14.0,Guadalajara,6.0,1,contamos con 12 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,19.0,zapopan,N.A.,1,tenemos 7 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,15.0,Guadalajara,N.A.,1,hay 12.5 trabajadores para los dias habiles
Falso,Touché-Coulé,False,17.0,Zapopan,6.0,0,hay 11.5 trabajadores para los dias habiles
Falso,Touché-Coulé,True,21.0,Guadalajara,5.0,0,10.5 Trabajadores
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,1,hay 12 trabajadores para los dias habiles
Falso,Touché-Coulé,,18.0,Guadalajara,N.A.,0,hay 11 trabajadores para los dias habiles
True,Touché-Coulé,,25.0,Guadalajara,N.A.,1,hay 9 trabajadores para los dias habiles
Falso,Seguristark,,11.0,Guadalajara,N.A.,0,hay 7 trabajadores para los dias habiles
True,Touché-Coulé,,15.0,Guadalajara,N.A.,0,contamos con 8 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,10.0,Guadalajara,N.A.,0,8 trabajadores
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,1,tenemos 11.5 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,True,13.0,Guadalajara,8.0,0,hay 8.5 trabajadores para los dias habiles
True,Touché-Coulé,True,18.0,Guadalajara,5.0,1,6.5 trabajadores
True,Touché-Coulé,False,11.0,Guadalajara,5.0,0,9 Trabajadores
True,Touché-Coulé,True,17.0,Zapopan,2.0,0,tenemos 10 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,14.0,zapopan,N.A.,1,hay 11 trabajadores para los dias habiles
Falso,Touché-Coulé,,9.0,Zapopan,N.A.,1,contamos con 10.5 trabajadores para los 5 dias habiles
True,Touché-Coulé,True,15.0,Guadalajara,7.0,0,tenemos 10 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,24.0,Guadalajara,N.A.,1,contamos con 11.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,False,16.0,Guadalajara,3.0,0,11.5 Trabajadores
Falso,Touché-Coulé,False,17.0,Zapopan,8.0,0,hay 8 trabajadores para los dias habiles
Falso,Touché-Coulé,True,21.0,Guadalajara,8.0,1,tenemos 11.5 trabajadores para los 7 dias de la semana
True,Seguristark,True,22.0,Guadalajara,9.0,0,contamos con 12 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,13.0,Guadalajara,N.A.,0,6 Trabajadores
Falso,Touché-Coulé,,13.0,Guadalajara,N.A.,0,8.5 trabajadores
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,0,9 trabajadores
NA,Touché-Coulé,,10.0,zapopan,N.A.,0,8.5 Trabajadores
Falso,Touché-Coulé,,15.0,zapopan,N.A.,0,9 trabajadores
True,Touché-Coulé,True,15.0,Guadalajara,9.0,0,10.5 trabajadores
Falso,Touché-Coulé,,8.0,zapopan,N.A.,0,7.5 Trabajadores
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,1,hay 12 trabajadores para los dias habiles
Falso,Touché-Coulé,True,14.0,Guadalajara,3.0,0,hay 8.5 trabajadores para los dias habiles
Falso,Touché-Coulé,,15.0,Guadalajara,N.A.,0,contamos con 9.5 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,15.0,Guadalajara,N.A.,1,contamos con 12 trabajadores para los 5 dias habiles
True,Touché-Coulé,False,15.0,zapopan,6.0,1,tenemos 12.5 trabajadores para los 7 dias de la semana
NA,Touché-Coulé,,15.0,Zapopan,N.A.,0,9 trabajadores
True,Seguristark,,13.0,Guadalajara,N.A.,0,tenemos 10 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,,16.0,Guadalajara,N.A.,0,tenemos 10 trabajadores para los 7 dias de la semana
Falso,Touché-Coulé,True,19.0,Guadalajara,6.0,1,contamos con 7.5 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,19.0,Guadalajara,N.A.,0,tenemos 10.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,8.0,Guadalajara,N.A.,0,tenemos 5.5 trabajadores para los 7 dias de la semana
True,Touché-Coulé,,12.0,Guadalajara,N.A.,0,9 Trabajadores
True,Touché-Coulé,,20.0,Guadalajara,N.A.,1,contamos con 7 trabajadores para los 5 dias habiles
Falso,Touché-Coulé,,21.0,Guadalajara,N.A.,1,tenemos 9 trabajadores para los 7 dias de la semana
True,Touché-Coulé,False,25.0,Zapopan,6.0,1,9.5 trabajadores
Falso,Touché-Coulé,,21.0,Guadalajara,N.A.,1,hay 8 trabajadores para los dias habiles
Falso,Touché-Coulé,,17.0,Guadalajara,N.A.,1,9.5 trabajadores
True,Touché-Coulé,False,18.0,Guadalajara,4.0,0,contamos con 10 trabajadores para los 5 dias habiles
NA,Touché-Coulé,,12.0,Guadalajara,N.A.,1,12.5 trabajadores
